## This file consists of events with 2 jets ##
## px(j1), py(j1), pz(j1), E(j1), px(j2), py(j2), pz(j2), E(j2)##
 184.852, -60.6575, 478.74, 517.14, -165.035, 88.1871, 459.687, 496.56
 128.53, -155.062, -775.158, 801.023, -109.632, 129.454, -549.185, 577.084
 82.4913, -38.9418, 385.978, 396.876, -51.2131, 11.7033, -49.0753, 72.5968
 -109.723, 119.673, -689.714, 708.724, 113.645, -88.4845, -610.683, 627.834
 -42.8189, -110.749, -70.0783, 138.525, 52.295, 89.666, 96.7084, 143.245
 -28.6418, -177.002, 41.818, 184.323, 28.9146, 170.871, 221.263, 283.01
 -83.9853, -124.364, 26.1378, 153.141, 81.8781, 83.4314, 272.805, 297.056
 56.2659, -133.295, 1930.14, 1935.75, -48.5695, 123.199, 284.682, 314.911
 -78.2548, -32.2132, 342.847, 353.521, 54.2922, 41.667, -89.3026, 114.369
 -60.7834, 155.492, 208.238, 267.785, 63.1777, -141.499, 85.8551, 179.075
 120.052, -174.489, 786.103, 816.881, -111.981, 152.444, 643.623, 671.234
 177.832, 17.5079, -76.6495, 196.288, -166.221, -14.2286, -211.355, 274.428
 -180.295, -81.3081, 447.913, 490.459, 106.074, 105.233, 118.327, 196.198
 -152.628, 116.11, -87.9075, 211.715, 133.389, -128.154, -84.7628, 203.794
 22.7274, 104.411, 476.221, 489.094, -20.2087, -79.3069, -19.6953, 85.2065
 -8.47132, -196.352, -343.161, 396.975, -12.4964, 196.119, -241.37, 311.524
 -112.32, -159.044, -111.364, 224.802, 91.5615, 129.997, -33.9999, 164.313
 -138.414, 68.9159, -730.314, 747.679, 114.889, -86.9217, -154.815, 211.955
 -146.45, -21.3321, -355.966, 385.756, 121.515, 25.0313, -504.406, 520.14
 -85.7711, 164.145, -449.377, 486.321, 73.1673, -165.556, -846.397, 866.71
 -157.923, 78.9702, -271.102, 324.932, 141.345, -68.2372, -388.798, 420.058
 -159.809, 81.681, 128.468, 221.569, 165.661, -66.8176, 64.0381, 190.226
 46.9866, 191.076, -18.4017, 198.375, -30.6108, -124.601, -226.163, 262.12
 -85.9055, -132.111, 452.743, 480.36, 70.101, 139.065, 347.833, 382.19
 -49.5642, 71.9285, 123.969, 153.43, 41.4345, -69.3975, -165.839, 185.977
 61.1628, -184.305, -1302.12, 1318.35, 81.9733, 24.1187, -111.751, 141.328
 -12.8367, 94.1465, -235.094, 253.855, 36.1564, -87.5542, 110.197, 147.225
 156.433, 82.3291, 668.781, 691.99, -136.522, -89.78, 177.002, 242.104
 -170.998, 15.4024, -274.806, 324.86, 112.112, -15.2539, -352.554, 371.58
 -59.6855, -185.097, -452.078, 492.633, 42.7121, 117.738, -287.093, 314.177
 -44.6683, -83.7332, 59.3679, 112.763, 44.3121, 61.8976, -177.629, 193.662
 142.583, 149.281, -876.352, 900.571, -119.006, -135.209, -594.446, 622.24
 99.0466, -158.181, 198.06, 273.118, -95.7983, 147.959, 187.592, 258.234
 -168.407, -103.297, -283.108, 347.732, 158.789, 99.3756, -203.167, 277.28
 -31.768, 205.7, -1.70588, 212.609, 28.2608, -204.141, 6.81616, 207.825
 90.2038, -38.5221, -110.155, 147.609, -64.2563, 32.9255, 206.122, 218.679
 -10.7804, 158.337, 178.868, 240.034, 20.0902, -148.546, 260.045, 301.089
 162.474, -81.446, 1106.16, 1121.21, -142.997, 68.0036, 567.563, 590.614
 168.466, -56.264, 567.152, 594.535, -163.136, 32.8305, 703.617, 723.552
 -159.71, 114.635, -295.701, 355.938, 35.0312, -7.37264, 164.392, 168.364
 -35.1488, -132.92, 132.877, 192.781, 32.8998, 110.298, -314.445, 336.168
 82.5537, -144.771, 446.08, 476.678, 26.5668, 28.3636, 35.1959, 52.4744
 61.6566, 179.824, -1040.31, 1057.8, -55.5098, -175.694, -1370.36, 1382.83
 -168.388, -80.8802, 281.7, 338.67, 165.375, 51.3731, 258.565, 311.422
 146.282, -78.9632, 68.5352, 181.555, -147.347, 73.8268, 344.952, 383.281
 161.613, 54.0483, -103.711, 200.782, -151.301, -50.597, -500.901, 526.145
 -55.9635, 152.034, -80.8983, 188.623, -1.39991, -42.6414, 19.2245, 46.8542
 67.9015, -86.4051, 17.5388, 112.588, -61.2789, 42.7311, 297.666, 307.13
 23.7679, 23.4004, -2.75376, 33.4983, -22.9947, -8.24543, -73.6446, 77.9231
 83.5099, 153.53, 167.623, 243.336, -47.5765, -122.34, 21.1035, 133.397
 80.8505, 107.308, -336.978, 363.677, -86.5894, -100.021, -25.6759, 137.474
 -165.339, -5.29025, -540.526, 566.968, 20.6232, 24.8085, -276.674, 278.707
 82.8219, 128.721, -86.1422, 176.84, -10.194, -40.1304, -19.4075, 45.8085
 -120.382, 168.256, 771.22, 799.307, 82.2995, -112.339, 749.846, 762.875
 146.331, -97.8388, -371.78, 414.18, -97.8372, 52.5157, -157.627, 193.405
 -153.015, -46.4528, 602.819, 624.357, 149.651, -8.88564, 995.593, 1007.28
 164.645, 36.9584, -232.926, 291.326, -148.259, -61.1219, -668.427, 689.137
 24.4851, -160.552, -53.2701, 171.401, 20.42, -19.4166, -133.141, 136.259
 -151.367, 48.8863, -154.526, 223.063, 149.953, -37.5985, -526.802, 551.888
 -166.884, 53.6985, 752.277, 772.572, 157.974, -57.2277, 394.007, 429.931
 91.6967, -50.912, -100.407, 145.902, -67.0436, 41.0621, 123.273, 146.86
 -168.344, 52.4253, 742.005, 762.832, 137.899, -53.0519, 1957.87, 1963.59
 -117.922, -38.9042, 53.9204, 136.477, 101.133, 37.5661, -198.13, 226.959
 -94.1844, -63.0768, 151.873, 189.911, 92.1862, 52.3445, 1098.12, 1103.7
 90.7268, 2.13057, 209.948, 228.788, 27.5635, -34.8272, 73.2123, 85.9753
 29.092, 105.025, 106.036, 153.002, -20.6375, -83.0849, 895.057, 899.442
 91.4398, 106.615, -218.65, 260.649, -92.3818, -94.398, -8.38237, 132.451
 72.4615, 113.929, 39.7954, 143.389, -64.9282, -91.8377, 332.551, 351.782
 -144.625, -64.4537, 627.036, 647.041, 142.562, 54.9254, 135.254, 205.99
 94.3016, 35.0814, -274.572, 293.154, -14.126, -92.9931, -540.014, 548.198
 35.1784, -15.5226, 8.19904, 39.6255, -33.5232, 11.6695, 395.07, 396.805
 -27.6352, -153.257, -719.401, 736.672, 16.9918, 128.409, -107.58, 169.425
 -49.8308, -32.5784, -12.5162, 61.2608, -42.1418, -21.2577, 71.2902, 86.0711
 33.3351, 112.578, -572.454, 585.241, -0.702637, -83.05, 1.24476, 85.2291
 24.6114, -11.0538, -64.6381, 70.3298, -20.1987, 13.7097, 41.3233, 48.8523
 -69.7946, 181.995, -1137.72, 1154.84, 62.3938, -177.027, -787.047, 810.441
 89.8511, 101.813, 8.49748, 136.981, -53.2368, -89.3095, -169.543, 199.171
 11.8886, -89.4999, 100.016, 136.095, -5.98406, -28.5824, 76.2753, 81.8366
 55.5147, -151.216, -427.925, 457.419, -33.5527, 152.578, -440.537, 469.214
 -49.8899, -125.942, 283.742, 316.056, 58.4723, 112.78, 1425.58, 1431.29
 -118.133, 162.906, -935.686, 957.119, 96.4355, -129.278, -403.435, 437.177
 -184.436, -15.4412, -91.7017, 206.853, 141.85, 25.942, 2.40146, 145.504
 32.4855, -69.1476, -307.396, 316.898, -37.4719, 58.2657, 67.1101, 98.0327
 86.3708, 119.587, -173.751, 229.305, -88.295, -115.418, 109.731, 183.823
 67.8407, 3.71242, -237.257, 247.245, -66.2427, 4.32313, 35.1836, 75.3736
 -126.964, -121.157, 47.1254, 182.342, 131.689, 111, 207.627, 270.061
 -65.6695, -126.79, -82.7605, 167.568, 51.4361, 106.628, -467.318, 482.934
 -84.1074, 126.629, -50.1392, 161.219, 60.3243, -124.58, 145.407, 201.838
 -54.8094, -122.32, -37.6562, 141.863, 27.6718, 98.4835, -370.049, 384.412
 138.895, 109.421, 1881.63, 1890.16, -142.8, -103.161, 910.117, 927.363
 142.215, 178.898, -939.271, 967.282, -110.207, -106.047, -950.552, 963.696
 57.1732, 154.163, 145.095, 220.537, -31.3069, -145.497, -104.583, 184.389
 -208.263, 14.4377, -174.617, 273.113, 65.5118, 4.58849, -141.069, 155.938
 -4.29835, -132.431, 68.6378, 151.838, 1.90968, 126.01, 622.672, 636.173
 100.71, -162.558, -73.9421, 205.678, -116.917, 132.517, 16.5476, 177.86
 -23.8949, -186.672, -785.815, 808.274, 18.887, 138.349, -434.39, 458.292
 -47.7446, -118.019, 292.235, 319.424, 5.60786, 100.378, 5.81115, 101.024
 -33.3977, -171.478, -354.849, 395.596, 35.3641, 158.567, -158.636, 227.374
 -167.613, 43.1266, -431.44, 465.274, 90.7026, -74.0983, -65.1381, 134.017
 172.721, 2.1332, 122.197, 211.783, -158.54, 11.2245, 32.4565, 163.954
 -158.986, -10.5783, 240.173, 290.147, 150.553, 15.2145, 319.854, 355.192
 -150.939, 108.476, 158.54, 245.042, 150.792, -105.025, 34.1517, 187.961
 67.4467, 63.6338, 113.631, 146.948, 38.9639, 6.67416, 759.402, 760.471
 119.359, 13.8587, -237.053, 266.416, -96.9143, -26.177, 85.4481, 132.043
 -183.094, 27.1811, -90.0853, 212.97, 152.127, 6.90872, -279.49, 318.933
 209.765, 16.9576, -874.513, 899.824, -173.198, -9.49257, -834.476, 853.311
 147.268, 91.1382, -468.647, 501.006, -146.417, -78.3642, -681.874, 703.102
 55.7269, -154.787, 101.243, 194.044, -53.5942, 135.903, -55.0358, 157.176
 17.8805, 31.6051, 87.3465, 94.9986, -33.0403, -0.527136, -274.11, 276.198
 192.79, -4.72164, 109.484, 226.261, -144.149, 20.7913, -79.1036, 165.857
 13.6415, -28.3393, 17.6453, 36.6919, -12.1132, -26.3282, -71.6678, 77.4918
 52.1611, -22.1246, 162.333, 172.447, -30.7754, 25.5145, -128.456, 135.179
 -118.329, -46.3047, 163.033, 207.363, 102.128, 59.4758, 1294.84, 1300.49
 -97.82, -71.46, -212.483, 245.15, 91.5927, 50.8456, 72.2833, 128.436
 55.041, -118.887, -44.0625, 139.461, 50.6474, 17.4288, -45.5418, 70.6823
 -50.254, 178.022, 389.295, 431.892, -11.5731, 22.0055, 226.987, 228.521
 101.514, -135.938, -35.1996, 174.605, -120.381, 73.222, -263.383, 299.842
 131.428, 119.375, 951.823, 968.396, -135.371, -106.388, 540.414, 568.177
 -171.023, -123.197, 865.805, 891.481, 104.071, 63.3405, 420.721, 438.836
 193.102, 54.4519, -366.055, 417.624, -160.156, -37.5228, -195.756, 258.041
 30.8422, 198.621, 511.84, 550.09, -15.3521, -181.522, 471.316, 506.125
 -150.974, -99.117, -133.737, 225.539, 140.844, 79.5178, 41.3123, 167.672
 -90.0317, -147.765, -148.191, 228.163, 92.6109, 116.894, -14.9677, 150.484
 -105.196, -74.4568, -286.834, 314.576, 10.5118, -31.6993, 804.488, 805.222
 84.4386, -7.69361, -312.315, 323.659, -65.2245, -37.3736, 71.2928, 104.833
 -100.391, 129.993, -344.86, 382.966, 107.204, -80.7354, -54.9518, 149.076
 -94.0888, -55.8548, 72.4638, 134.36, -35.8946, 8.76216, 136.758, 141.971
 99.1562, -32.5882, -97.7198, 143.038, -72.9002, 44.7774, 298.334, 310.676
 -112.975, 89.5857, -475.71, 497.121, 72.8487, -46.765, -39.9639, 96.0002
 70.1365, 128.828, -134.597, 200.643, -74.2825, -112.528, -581.101, 597.019
 -205.22, 301.32, 169.516, 405.01, 184.794, -292.351, -143.452, 384.689
 -39.5563, 83.2374, -731.581, 737.496, 36.4637, -37.9297, -112.571, 124.558
 190.694, 29.4798, -294.539, 353.028, -129.217, -17.0467, -203.602, 242.309
 14.5141, 156.743, -309.399, 347.87, -10.5054, -151.313, -662.986, 680.302
 45.9841, -160.104, 189.159, 253.443, -40.8589, 151.504, 1681.41, 1689.14
 -110.823, -34.5528, 9.34582, 120.194, 105.545, 26.9098, -233.629, 258.189
 -38.3984, 151.718, 187.365, 245.741, 11.7306, -154.523, 654.076, 672.599
 127.378, -131.463, 160.057, 243.943, -94.5656, 121.003, 513.243, 536.177
 194.639, 81.3003, -2362.36, 2372.44, -189.607, -46.2283, -1149.36, 1166.68
 47.652, 97.0277, 22.0185, 111.527, -38.7317, -82.4923, -328.981, 341.661
 13.4407, 123.944, 39.4854, 131.654, 10.6829, -118.637, -334.858, 356.037
 -88.2033, -159.017, -651.593, 676.69, 71.328, 136.254, -463.814, 490.037
 -160.154, 93.4798, -967.201, 985.506, 124.536, -67.138, -1670.1, 1676.71
 112.763, -147.124, -138.155, 231.715, -50.1293, 80.6856, -1.57694, 97.5614
 -437.507, 339.443, 321.663, 640.868, 246.261, -184.264, 10.88, 316.555
 -199.654, -157.791, -336.477, 426.358, 144.11, 154.299, -788.77, 817.888
 114.953, 149.434, -246.818, 311.467, -19.6215, 17.6448, 189.136, 191.088
 -104.018, -22.65, 44.6245, 116.005, 100.54, 5.67415, 564.425, 574.178
 84.5108, 77.5424, -217.787, 247.258, -86.4139, -38.047, 79.2929, 124.111
 -10.6428, -131.869, 248.511, 281.974, 4.53449, 131.78, 1503.09, 1509.31
 -197.048, -13.5429, 81.2743, 217.439, 190.125, 13.1267, -12.0065, 191.937
 137.758, -51.2879, -630.535, 647.758, -73.2069, 12.785, -27.4232, 79.8907
 50.9451, -9.12154, -78.1617, 94.7346, -24.4369, 34.6477, 467.03, 469.134
 84.6973, 169.445, 704.897, 730.365, -77.3762, -136.517, 485.479, 511.081
 24.4822, -178.312, 339.601, 384.809, -74.4823, -38.6932, -47.7522, 96.9162
 -91.715, -289.257, -62.5681, 313.272, 80.4417, 286.035, -347, 463.158
 80.7288, -66.0835, -130.699, 168.117, -81.2696, 59.2538, 71.157, 123.641
 -6.42042, 70.9282, -26.8084, 76.9358, 8.0971, -64.7517, -1018.58, 1020.78
 -43.1561, 165.154, -438.434, 470.969, 34.9894, -165.511, -863.236, 880.067
 139.189, 69.5765, -1022.18, 1034.77, -136.515, -50.626, -237.832, 280.028
 161.631, -31.4122, 230.49, 284.657, -126.83, 27.7054, 865.303, 875.53
 -47.2041, 65.809, 1172.46, 1175.33, 50.8927, -48.7115, 18.1418, 72.9771
 -53.8323, 43.3239, 502.758, 507.588, 19.9486, 54.6723, -339.776, 344.799
 97.1952, -74.9521, -270.188, 297.847, -66.349, 73.7045, 55.9425, 114.4
 92.6581, 100.768, 249.632, 284.937, -59.7758, -80.1533, 365.58, 379.275
 52.8538, 141.697, -572.776, 593.144, -39.2536, -139.497, -33.7824, 149.829
 123.54, -77.159, -430.341, 454.496, -110.329, 86.5864, -182.65, 231.347
 -95.8053, -366.624, -16.9475, 381.774, 103.531, 269.759, 48.8478, 296.677
 15.2661, 183.661, -22.6343, 186.181, -22.8254, -171.777, -3.55526, 176.726
 -13.9651, -188.286, -290.08, 347.259, -5.99612, 179.176, -68.7747, 198.072
 64.8895, -148.732, 270.832, 316.412, -50.952, 134.385, 1021.15, 1031.65
 -25.1628, 140.302, 752.413, 766.61, 13.0527, -98.1061, 12.0587, 101.784
 -140.647, 109.924, 47.6872, 187.799, 139.459, -89.9455, -75.0764, 182.571
 -157.397, 45.2897, -30.8021, 167.086, 146.302, -50.7343, -119.77, 196.63
 60.8054, 54.6045, -264.084, 276.895, -64.4771, -47.1159, 126.668, 150.347
 -75.7545, -103.782, -273.083, 302.348, 77.9988, 92.4459, -1058.91, 1066.17
 152.691, 36.458, 61.5306, 168.857, -145.263, -48.3916, -125.384, 198.149
 109.025, 149.554, -70.6886, 207.25, -12.7181, -159.247, 260.538, 305.694
 78.661, 24.8297, -677.084, 682.29, -72.7592, 0.536273, 2.17227, 73.6952
 -131.194, -12.8347, -59.7103, 145.2, 28.8541, -5.89607, 83.1685, 88.65
 116.735, 99.5198, 70.4757, 169.643, -130.826, -75.933, -122.367, 195.691
 141.404, 95.312, 440.579, 472.761, -133.48, -76.256, 305.299, 343.887
 95.3143, 74.5946, -34.384, 126.873, -101.056, -54.9468, 303.38, 325.13
 -190.065, 21.9413, 543.582, 577.187, 151.729, -76.1384, 306.222, 351.673
 53.0029, -162.002, 276.121, 324.94, -45.7447, 153.859, 22.3898, 164.423
 112.241, -47.5092, 387.435, 406.603, -73.5227, 62.9607, -34.6791, 106.577
 139.221, 105.606, -11.7164, 175.548, 14.2275, -23.0779, -382.25, 383.224
 -61.6699, -185.81, -771.914, 797.318, 32.9099, 167.532, -387.475, 423.997
 13.2346, -135.978, 352.909, 378.876, 3.99176, 121.047, 78.4591, 145.422
 -43.1761, -123.415, -703.354, 715.713, 19.834, 112.557, -115.565, 163.487
 -50.0319, 188.521, -545.025, 579.303, 22.2705, -143.087, -610.402, 627.538
 -9.46981, -28.8212, -271.951, 273.771, -0.204623, 25.5236, 55.1808, 61.5462
 -69.3032, 122.736, 281.555, 315.54, 72.181, -104.516, -18.1065, 129.181
 170.348, -137.578, -66.7656, 230.575, -170.902, 124.225, -97.3319, 234.573
 -32.0583, -98.9196, 61.2584, 121.427, 21.4165, 100.228, -294.212, 312.043
 11.3743, -132.435, -163.631, 211.803, -24.5954, 108.483, 43.761, 120.352
 187.736, 31.5529, -1574.95, 1586.83, -187.745, -13.1842, -1061.76, 1078.67
 68.5671, -137.79, 242.269, 287.406, -47.3484, 124.905, -10.4503, 136.247
 16.2052, 132.085, 343.57, 369.101, 23.6813, 16.8613, 143.274, 146.461
 133.435, -109.685, -364.137, 403.257, -113.38, 93.2418, -128.596, 196.184
 -50.5236, 222.314, -431.788, 489.355, 73.5163, -179.269, -387.295, 435.736
 116.466, 164.232, 332.358, 389.169, -119.81, -142.011, 277.569, 335.503
 170.271, -79.8398, 200.088, 276.075, -160.222, 83.9718, 27.6638, 183.367
 154.357, 58.0087, 284.478, 329.987, -114.268, -104.028, 78.0818, 177.942
 -158.541, -224.328, -810.598, 856.252, 152.053, 223.84, -1444.56, 1470.81
 88.5081, 155.295, 137.786, 227.616, -71.0792, -125.325, -45.7151, 153.66
 108.115, 49.6748, 161.043, 201.297, -62.5947, -57.9519, 750.548, 755.638
 -0.63594, 138.287, -651.637, 666.399, 16.3614, -123.187, -129.803, 180.747
 0.969607, -100.864, 731.431, 738.52, 1.70882, 71.0899, 0.493721, 74.9433
 -164.954, 99.1234, 703.663, 731.632, 140.634, -83.9231, 551.971, 576.669
 20.5763, 91.8888, 226.449, 245.688, -68.5602, -55.5573, -79.9391, 121.442
 77.972, 171.195, 178.873, 260.367, -51.8211, -131.804, 414.166, 438.331
 -100.543, 150.618, -121.17, 219.421, 93.5746, -139.724, -26.2092, 171.126
 -146.191, 18.9608, 391.723, 419.096, 140.196, -32.8328, 35.7419, 149.099
 28.2144, -109.886, 643.202, 653.349, -20.9148, 19.6316, 28.4173, 40.7557
 -196.397, 118.19, 945.424, 972.924, 153.998, -111.695, 774.577, 798.739
 -115.982, 98.7457, -2070.42, 2076.19, 109.018, -93.6942, -342.968, 372.198
 -154.349, 42.6598, 206.542, 261.949, 133.632, -35.2786, 135.398, 194.003
 151.805, -66.9358, 58.5185, 176.142, -51.6573, -40.2965, 349.895, 356.288
 -38.4843, -193.177, -383.046, 431.793, 28.6447, 162.06, -99.5984, 199.899
 -1.67704, 211.28, -148.469, 259.389, -14.1456, -175.592, -270.692, 324.866
 -127.632, -135.339, 1118.86, 1134.52, 132.706, 108.429, 540.589, 567.57
 111.508, 127.355, 242.76, 297.172, -107.427, -126.766, 135.932, 216.688
 30.8331, 140.279, 189.174, 238.019, -34.427, -124.372, 1226.54, 1233.64
 169.228, 21.5139, -243.15, 297.527, -156.787, -15.7826, -765.464, 782.055
 -124.612, -123.805, 50.7341, 183.167, 126.742, 120.337, 142.289, 226.313
 -49.6685, -172.611, -83.8754, 199.696, 30.44, 155.801, -258.385, 304.13
 127.355, -122.712, 2038.81, 2046.73, -96.2128, 109.607, 353.906, 383.437
 48.1597, -48.933, 1045.35, 1047.7, 8.19409, -37.6087, 144.075, 149.574
 114.042, 147.773, -86.4211, 206.035, -105.891, -138.182, -2.30182, 183.96
 178.256, 56.8077, 113.458, 219.215, -145.97, -58.6058, 377.269, 410.568
 -49.9475, -2.60747, -67.6806, 84.4701, 36.6833, 16.4075, 419.833, 421.827
 -75.6309, -206.53, 264.264, 349.124, 57.2692, 140.756, 292.874, 331.39
 125.365, 141.575, 614.195, 643.021, -106.701, -140.274, 284.504, 335.325
 48.6417, -183.003, 1120.7, 1136.86, -41.6943, 170.208, 605.132, 630.481
 185.231, 16.064, 207.29, 279.527, -148.495, -7.24582, 261.494, 302.039
 -106.227, 111.689, 783.001, 798.454, 129.93, -66.3213, 321.163, 353.05
 -129.147, 143.9, 614.768, 644.935, 86.7553, -93.0877, 351.246, 374.065
 22.8211, -138.122, 467.522, 488.52, -4.95472, 115.424, 0.737794, 117.083
 165.273, 26.5596, -113.121, 203.147, -161.75, -42.9592, -52.8862, 176.516
 102.058, -125.956, 116.218, 202.756, -106.162, 107.335, 188.747, 244.881
 21.3888, -33.8176, -252.63, 255.971, -24.8398, 27.2728, 107.624, 113.812
 -149.866, -65.4802, -815.307, 831.959, 125.301, 88.7564, -185.158, 242.305
 -54.9108, -10.0503, -617.58, 620.119, 25.9564, 12.8037, 28.7514, 41.1468
 139.013, 46.2096, 411.548, 437.193, -126.544, -33.2978, 267.489, 298.437
 121.247, -61.8096, -518.439, 536.296, -108.286, 54.3804, -32.643, 127.733
 135.121, -89.5334, 127.932, 207.849, -136.513, 58.8147, -52.4243, 157.996
 47.3048, 27.9703, -15.3046, 57.2669, 11.4784, 21.0257, 256.503, 257.675
 62.7123, 183.242, -217.185, 291.55, -58.4104, -176.327, -58.1646, 196.33
 35.4475, -54.3901, -86.6379, 108.895, -28.781, 55.5549, 356.701, 362.271
 -166.546, -57.9833, -1758.81, 1768.55, 120.924, 87.4147, -1316.38, 1325.07
 -127.881, -152.735, -119.915, 236.407, 141.303, 98.1464, -205.372, 268.542
 -126.174, -100.531, 362.035, 396.601, 111.713, 82.4569, 2.4999, 139.733
 -190.9, -55.2453, 194.572, 280.18, 154.902, 35.8363, 135.159, 211.549
 -151.208, 36.3528, -16.477, 159.601, 136.679, -14.9658, 162.259, 212.968
 89.4117, -142.166, 549.832, 575.299, -115.208, 116.456, 178.304, 242.514
 -105.778, -50.1422, 728.758, 738.203, 82.165, 45.0899, 42.0777, 104.942
 -125.613, -179.637, 122.772, 252.328, 89.2603, 140.106, 283.851, 329.201
 61.3177, -128.824, 239.643, 281.903, 5.75974, -41.0187, 17.2271, 46.2895
 189.178, 20.7692, 656.8, 684.304, -166.862, -19.4066, 261.085, 311.942
 -18.2385, 153.819, 124.492, 200.348, 23.2201, -138.902, 818.032, 830.172
 7.49125, -184.324, 2205.79, 2213.73, -17.1233, 124.48, 589.176, 602.829
 -106.967, 176.892, -501.312, 542.66, 37.9045, 1.34687, 1082.37, 1083.04
 -37.2014, 173.082, 94.787, 206.706, 49.0386, -160.425, 50.08, 177.562
 -38.4206, -31.6848, 43.055, 66.7379, 15.1153, 20.9176, -333.952, 335.002
 -43.6895, 141.126, -87.3562, 176.058, 55.4542, -132.188, 105.487, 181.82
 126.233, -129.613, 217.015, 283.459, -129.136, 99.9528, 474.419, 503.431
 159.341, -72.7361, 359.634, 400.648, -155.236, 49.6511, 244.965, 294.907
 131.147, -21.6045, -149.176, 200.955, -109.498, 15.8025, 101.288, 153.059
 -1.89672, -183.733, 34.8786, 190.983, 16.8685, 170.148, 66.6987, 186.921
 -26.6845, -139.93, 43.4848, 152.702, 40.4914, 115.298, -64.0138, 139.797
 0.0447011, 183.937, 415.796, 455.751, -31.3149, -180.2, 698.763, 723.177
 124.699, 91.3329, -168.419, 228.877, -127.473, -65.0969, -110.159, 181.995
 35.7771, 54.7972, 763.027, 766.094, -27.5736, -45.7893, 1.10483, 53.9406
 -156.054, 86.2492, 700.632, 724.008, 139.706, -73.0629, 304.905, 343.867
 105.442, -161.106, -105.864, 219.961, -103.257, 156.402, 29.6634, 191.773
 118.356, -16.4902, 296.341, 320.205, -115.584, -6.12875, 127.186, 173.06
 109.264, 167.005, -461.345, 502.841, -110.809, -162.886, -372.86, 422.333
 -19.7971, -88.2206, 122.07, 152.956, 56.1739, 60.9308, -182.43, 201.307
 -145.606, -121.644, 866.824, 887.79, 100.072, 80.0802, 203.95, 242.899
 165.78, -80.528, -62.2916, 195.681, -150.918, 38.0145, -113.264, 192.79
 -174.945, -124.038, -139.665, 257.539, 18.4118, 79.7251, 118.494, 144.879
 -71.5052, 73.5194, -216.731, 240.354, 60.2557, -50.3389, 127.683, 150.322
 95.6824, -85.5142, 190.088, 229.967, -46.5557, 63.5907, -52.5761, 95.4632
 -149.66, -69.134, -115.559, 201.952, 61.9322, 37.9201, -281.888, 291.31
 160.672, 108.912, -217.786, 293.276, -160.176, -86.9458, -154.371, 245.684
 40.4917, 190.92, -561.635, 594.996, -47.2327, -172.546, -1009.26, 1025.17
 39.0033, 157.845, -212.042, 268.662, -43.9513, -151.527, 35.5054, 162.922
 -67.8337, 77.0515, -200.926, 226.27, 54.3293, -70.6365, 52.7693, 104.482
 -141.729, 47.4271, -55.2582, 161.716, 136.712, -51.9071, -200.784, 249.691
 -75.6324, -144.994, -885.554, 900.659, 11.6747, -40.7486, -28.558, 52.8413
 158.505, 21.8941, -48.4266, 168.459, -150.459, -35.2922, -211.63, 263.337
 117.969, -154.616, 53.4098, 202.758, -103.583, 155.758, 73.3941, 201.947
 57.5846, -151.295, 253.816, 301.73, -60.4519, 135.457, -39.9515, 154.504
 78.5879, 114.586, 1205.68, 1213.99, -56.9035, -112.663, 145.335, 193.189
 44.7952, -195.861, 940.343, 962.687, -78.3919, 171.898, 1779.37, 1789.5
 76.9866, -89.082, -1341.63, 1346.9, -26.8111, 56.6095, -38.6546, 75.2293
 18.4167, -142.843, 116.584, 187.237, 8.55452, 139.603, 111.404, 184.513
 101.24, 182.16, -1577.84, 1592.13, -75.2503, -155.581, -2202.85, 2209.84
 -187.671, 17.3814, 271.746, 332.152, 174.64, -13.7817, 55.5662, 185.603
 160.172, 12.5227, 210.23, 265.193, -147.433, -23.6315, -28.224, 152.37
 -40.5887, -38.1742, 770.198, 772.292, 6.1629, 41.7706, -25.2531, 49.5917
 -137.432, -65.9144, -644.644, 662.652, 127.732, 60.706, -94.6369, 170.709
 -0.485356, 194.023, 268.035, 331.239, 18.4785, -175.322, 286.694, 339.03
 130.667, 86.7707, 818.854, 833.96, -98.3666, -59.0744, 146.958, 188.18
 46.2657, 174.916, 488.62, 522.592, -9.99207, -79.4049, 368.188, 377.219
 71.7273, 157.971, 257.507, 311.219, -68.2396, -157.592, 45.5553, 178.344
 -16.4102, -168.542, 141.455, 220.85, 23.9817, 165.37, 176.716, 244.226
 89.2326, -55.5196, 473.287, 484.869, -80.7366, 33.542, -5.17562, 88.3095
 -87.1763, -156.319, 325.569, 374.378, 90.9187, 141.552, 651.441, 672.931
 60.4665, -8.08109, 23.4567, 65.7089, -49.807, -15.3356, -416.489, 419.966
 112.5, -61.4057, 160.595, 206.169, -65.782, 68.0785, -140.153, 170.514
 -157.84, 87.391, 471.685, 505.482, 61.6322, -70.1383, 33.5238, 102.666
 42.3618, -159.837, 119.017, 204.003, -69.2258, 135.445, 126.628, 198.522
 143.595, 57.9442, 419.293, 447.697, -133.457, -53.8378, 3.01044, 144.919
 343.763, 79.3821, 164.051, 390.885, -315.769, -77.3306, 1506.15, 1541.13
 -164.878, -48.964, 41.6025, 178.594, 144.687, 45.6684, -19.814, 158.598
 -82.9512, 95.0913, -609.537, 622.696, 59.2769, -55.4242, -54.7161, 101.249
 -100.129, 63.5797, -242.388, 270.11, 93.9969, -71.2569, -1537.38, 1542.02
 -95.0249, -128.981, -1108.06, 1119.79, 65.528, 96.5591, -111.535, 162.757
