## This file consists of events with 2 jets ##
## px(j1), py(j1), pz(j1), E(j1), px(j2), py(j2), pz(j2), E(j2)##
 -0.913171, 53.6382, -2754.48, 2755.01, -2.44411, -43.7086, -137.146, 144.166
 75.0978, 9.95335, -1096.72, 1099.38, -58.3639, -18.0421, -100.5, 117.666
 57.9349, 25.1421, -148.686, 161.948, -13.8466, -22.6193, 20.2459, 33.6953
 -51.8131, -65.1202, 1.99286, 84.0827, 18.2317, 36.8638, 35.7278, 55.2153
 75.2988, -19.2707, 82.3152, 113.805, -41.0957, -0.684291, -15.4981, 44.6042
 -61.9576, 44.8596, -77.1873, 109.626, 34.571, -40.6533, 124.182, 135.302
 -95.3463, 55.4145, 12.0092, 111.704, 93.179, -51.877, -948.559, 955.02
 -32.7846, -35.4634, 23.7884, 54.1804, 28.6433, 4.00306, 13.0346, 32.4398
 -69.6833, 11.4232, 136.712, 154.342, 41.8098, 3.87001, 20.1317, 46.9612
 9.15255, 87.8954, 151.858, 176.022, -14.4166, -45.9546, 506.592, 509.029
 36.1405, 24.1501, 1117.22, 1118.09, -35.4447, -18.7151, 276.688, 279.629
 -48.596, 11.1296, 37.3131, 62.8664, 44.2988, -21.8174, -17.0445, 52.4655
 -27.3127, -81.1072, 96.0614, 128.916, 17.1686, 62.1007, -54.7588, 85.1341
 -14.4689, 48.6218, -43.4064, 67.5323, 4.9268, -34.6707, -94.0072, 100.681
 -52.4762, -29.7879, 379.743, 384.768, 34.0645, 37.3019, 1165.68, 1166.8
 56.4267, -28.9929, -2251.53, 2252.45, -49.6754, 23.925, 164.513, 173.669
 -34.7559, 28.8869, 4.2677, 45.7208, 37.9089, -11.4746, -191.54, 195.781
 11.3347, -70.7608, 104.753, 127.139, 3.95256, 58.0989, 793.774, 795.992
 32.2294, 60.4289, -574.637, 578.902, -37.9735, -48.5484, 727.283, 729.91
 -16.3946, 35.5105, 37.3626, 55.0498, -26.3032, 1.98504, -97.0641, 100.727
 -39.1679, 42.0469, -323.865, 329.168, 34.0748, -36.2841, -156.92, 165.084
 10.4936, -51.8519, -149.084, 158.602, -30.0514, 20.9731, 18.9422, 41.8516
 59.0706, 3.58128, 321.038, 326.783, -55.5113, -16.3301, 660.793, 663.603
 1.60993, -60.3236, -61.7042, 86.512, 5.43281, 50.5647, -1195.33, 1196.47
 61.5363, -7.30486, 408.265, 413.022, -49.0636, 18.3063, 10.2956, 54.069
 -46.9896, -38.9016, 9.41206, 63.046, 51.9178, 12.9514, -160.566, 169.836
 -46.3627, 35.6509, 375.815, 380.587, 21.4125, -13.6514, 69.142, 73.9017
 -23.2479, 54.1677, -497.724, 501.371, 11.04, -48.6572, -29.173, 58.7552
 27.091, 67.7502, -1065.6, 1068.13, 27.3118, -16.4206, -73.5632, 80.368
 18.8044, 71.8326, -1282.13, 1284.49, -13.4008, -39.3828, -133.735, 140.283
 -11.5594, 67.3078, -209.692, 221.168, 6.70205, -60.3973, 12.7463, 63.3268
 61.0918, 11.7984, 177.32, 188.006, -47.5034, -3.55578, 7.26051, 49.8446
 -32.8954, 48.0312, 1612.06, 1613.14, 21.6881, -12.541, 70.0874, 74.6776
 -36.6526, 50.5111, -141.129, 154.378, 14.1065, -59.8636, -786.114, 788.567
 58.7477, 14.3405, -78.4067, 99.2214, -33.4776, 6.50615, -19.7568, 40.5588
 -44.2887, 67.6429, 28.7276, 86.1337, 3.87317, -66.0777, -118.616, 136.265
 29.8042, -55.9427, -68.4389, 93.9681, -24.4541, 47.889, -49.0247, 73.2976
 132.142, 60.1651, 17.6877, 147.031, -130.454, -63.5613, 706.674, 721.587
 4.73788, 45.621, 32.7639, 57.3, -12.619, -29.8582, 18.8315, 37.9644
 -67.3196, 23.2683, -419.856, 426.051, 46.271, -14.8219, -69.2623, 85.0495
 57.9427, -4.29609, -544.837, 548.197, -36.0907, 6.70425, -561.293, 562.499
 3.27297, -71.9517, -40.9182, 84.051, 2.81757, 68.0632, -109.245, 129.681
 3.81167, 63.1019, 756.124, 758.789, -4.89894, -36.5638, 244.183, 247.235
 -54.3902, 35.7914, -343.445, 349.821, 57.9348, -27.753, -2489.95, 2490.79
 -61.7815, -40.5276, -122.891, 144.015, 55.31, 13.8252, 74.3796, 95.7375
 41.4469, -16.0012, -48.2465, 65.7204, -17.8527, 23.8579, 24.9013, 38.9419
 14.1634, -49.8181, 178.125, 185.718, -12.7432, 46.6903, 1405.12, 1406.02
 11.7924, -80.0745, 48.3779, 94.5533, 11.738, 68.0559, 38.8526, 79.8203
 -45.8974, 62.9195, -144.908, 164.782, 25.9066, -42.1083, 26.2053, 56.5645
 -32.1096, 73.7288, 57.9153, 102.642, 68.0919, -39.8237, -108.88, 136.284
 -10.2749, -42.0469, -19.7931, 47.8506, 10.0882, 34.6027, 43.8938, 56.9589
 29.7303, -50.8222, 176.226, 185.962, 19.5082, 41.9439, 35.1467, 59.3727
 -47.6493, -21.3306, -196.743, 203.717, 32.6763, 19.1323, 157.592, 162.36
 52.7274, -37.8326, 236.54, 245.393, -51.7304, 13.1949, 193.29, 200.688
 32.2909, 46.9049, -26.2105, 63.4639, -2.95226, -26.4035, -5.97099, 28.4441
 -54.9256, -33.2097, 919.634, 921.993, 45.1973, 9.20049, -157.712, 164.728
 55.8396, 36.2865, -0.157996, 66.7942, -27.2764, -24.5935, 92.965, 100.283
 20.1444, 60.1695, 290.721, 297.77, -13.2762, -51.8342, 82.8507, 99.3282
 -40.1722, 38.4777, -11.5363, 57.868, 40.4846, -32.7378, -788.821, 790.605
 37.2716, 74.4662, 83.0918, 118.453, -33.5354, -41.2801, -70.5191, 88.6344
 51.2031, -45.7574, -18.8341, 71.4811, -41.0487, 39.3733, -44.8805, 73.6235
 59.3014, 49.9278, 160.436, 178.381, -28.1257, -22.0854, 2.75457, 36.3305
 32.5208, 36.7126, -1889.34, 1890.01, -15.5113, -43.8817, -271.842, 275.855
 60.2814, -25.7094, -14.7618, 67.8109, -44.1581, 13.4805, -390.788, 393.638
 64.3032, 22.5121, 121.321, 139.295, -61.9425, -4.24837, -60.1829, 87.4512
 -47.843, -42.1031, 70.3061, 95.3469, 44.66, 15.0645, -55.0855, 73.5134
 36.8422, 0.31061, -16.7897, 41.4893, -34.6622, -0.0578955, -130.785, 135.443
 24.6464, -61.5694, -311.866, 319.05, -17.8621, 45.7543, 66.9129, 83.6437
 -71.7724, -12.9855, 99.1578, 124.148, 38.3827, 8.8027, -36.9062, 54.1582
 -84.7702, 0.948261, -7.51526, 86.0386, 44.1076, 2.34939, 810.998, 812.256
 -13.1615, -52.8156, -176.593, 185.016, 9.57275, 32.3157, 556.772, 557.841
 -2.40824, -43.2696, -1.02664, 44.3275, -20.0648, 30.6779, -49.5543, 61.9637
 14.98, 31.1652, 934.244, 934.902, -2.70933, -24.7067, 23.9358, 34.5519
 20.7981, -43.0674, 503.757, 506.144, -2.13855, 31.1673, 75.9953, 82.5976
 -17.6491, -41.1929, -50.5798, 68.3272, -3.60142, 42.2493, -581.791, 583.376
 1.8257, 77.4953, -848.077, 851.658, 38.5691, -37.3074, 294.089, 299.029
 15.3825, -41.3514, 30.9466, 54.4995, -32.0027, 30.0001, 118.857, 127.174
 -55.9601, -45.7274, -306.817, 315.723, 68.184, 17.9906, 124.223, 143.814
 -21.028, 59.7401, 405.479, 410.493, 19.5587, -49.42, 866.697, 868.377
 -31.7485, -50.325, -1041.91, 1043.73, 20.3738, 35.9481, 14.1024, 44.1325
 75.1036, -54.6242, 403.832, 414.568, -57.9819, 57.5859, -259.367, 272.53
 -51.4156, 50.0061, 113.192, 135.755, 41.8913, -35.2183, 40.4874, 69.1658
 -49.9848, 47.4913, -354.718, 361.458, 45.3808, -34.1673, 58.746, 81.7495
 -47.8112, 48.0352, 223.902, 234.506, 32.0967, -20.4967, 1.79589, 39.0498
 12.9547, -60.2773, -82.449, 103.081, -2.41743, 60.0611, -603.158, 606.169
 36.3005, -34.8636, -202.65, 209.081, -24.2961, 4.42074, 18.7824, 31.8789
 65.5703, -22.6162, 104.302, 126.983, -58.5001, -6.45768, 80.1508, 100.238
 -73.483, 12.3653, -230.243, 242.298, 36.3615, 19.9415, -9.23841, 43.5978
 32.9762, -58.9922, 279.304, 288.012, -28.8992, 58.1375, 20.7916, 69.1237
 -53.6615, 39.9262, -219.584, 229.778, 43.2335, -32.5458, -18.5143, 57.6088
 32.7907, 45.0816, -131.154, 142.779, -44.1434, -33.1997, -140.969, 151.956
 -62.4023, -25.3568, -53.2578, 86.3071, 63.6897, 6.8257, 55.4086, 84.9041
 -35.3002, -59.8368, -264.841, 274.295, 20.9209, 54.3003, -773.205, 775.506
 44.7435, -55.856, 73.3627, 103.279, -1.41122, 39.2382, 8.40497, 40.4782
 0.613895, -48.2634, 29.4268, 57.2531, -23.7187, 37.0319, 64.5513, 78.5311
 -13.3189, -68.0215, -65.4244, 96.5316, 5.46714, 45.8538, 514.94, 517.121
 -50.5651, -30.9252, -62.5536, 87.0311, 49.8604, -4.40979, -41.4592, 65.5214
 55.4431, -88.9495, 683.842, 691.98, -49.4251, 79.1806, 487.199, 496.344
 47.0001, -35.0061, -160.456, 171.243, -37.264, 23.3812, 50.3396, 67.3411
 43.5361, -26.1898, 59.9464, 78.992, -34.5124, 35.8331, 58.9856, 77.5132
 -66.9181, -3.83632, -129.111, 146.102, 54.0093, -12.0358, -389.686, 393.676
 -12.4059, 55.262, -62.6025, 84.6389, 12.9953, -49.5069, 11.4724, 54.4196
 45.089, 24.5752, -514.168, 516.882, -44.3717, -17.1239, -90.0704, 102.713
 50.2501, -21.953, 181.657, 190.303, -42.2725, 22.5953, 470.91, 473.482
 -97.0492, -58.2105, -1144.16, 1149.97, 86.6277, 25.7582, -147.801, 173.657
 -42.6853, -47.0317, -364.001, 369.642, 29.5877, 26.6808, -147.131, 152.731
 42.4883, -44.1387, -33.563, 71.2355, -36.3434, 29.7002, -76.6644, 90.6116
 -37.7791, -16.4885, 81.5967, 91.889, 22.4929, 22.9289, -0.837826, 32.7491
 -47.7594, 22.1035, -80.1852, 95.9736, 30.0242, -1.65531, 70.951, 77.4269
 31.876, 53.0728, 141.962, 155.811, -36.3668, -46.3166, -55.876, 81.737
 -38.4571, 51.1731, 60.3043, 88.4659, 26.8383, -54.2611, 92.4223, 112.511
 49.3502, -3.60649, -19.1935, 53.5703, -45.2856, 10.2366, 446.834, 449.359
 60.7074, -26.4357, 5.46188, 66.9549, -36.1328, 9.67061, 5.78095, 38.5671
 -4.68662, -77.4656, 191.173, 207.407, -1.82006, 40.8057, 1266.79, 1267.46
 57.2025, -23.6748, 237.204, 245.404, -23.0647, 23.0419, -11.9004, 35.1432
 -43.3801, 43.5676, -618.444, 621.593, 31.5842, -12.5233, 69.5088, 77.9227
 -40.0611, 11.3052, -707.144, 708.441, 35.4803, -9.09491, -6.0564, 37.2674
 9.49546, 51.0692, 55.6195, 76.9649, -7.7632, -49.7386, 282.362, 286.976
 7.01443, -61.9857, 25.7096, 68.0487, -20.5567, 39.872, -43.4875, 63.5128
 -45.1782, 19.7012, 114.06, 124.505, 32.97, -24.8648, 203.224, 207.748
 -35.5608, -27.3506, -58.7085, 74.0381, 28.4928, 27.3531, 84.1602, 93.5016
 -50.8139, 38.1002, -111.762, 129.18, 40.8433, -42.2208, -17.7663, 62.2914
 -43.8916, -0.237178, -1226.27, 1227.15, 37.4514, 19.8967, 118.298, 126.597
 -17.1255, -61.1718, 173.447, 185.006, 23.4558, 46.2824, -24.2244, 58.2604
 -50.4929, 20.5702, -43.1754, 70.1056, 33.6503, -6.0216, 27.5785, 44.2591
 -19.1711, 43.5174, 444.384, 447.015, 20.5029, -16.8762, -26.0413, 37.4441
 -46.8169, 10.6768, -30.199, 57.8501, 22.4944, -12.6077, 17.9832, 31.8074
 50.6737, 63.8372, 65.2304, 105.27, -12.8747, -55.2383, -11.3851, 58.559
 59.7282, 27.1683, -59.6304, 88.9918, -41.0854, -28.5535, -1.98581, 51.5383
 22.6453, 64.3853, -21.3534, 72.3889, -25.7851, -38.596, -22.5295, 51.9695
 -52.2974, -5.11974, 41.3668, 68.0705, 52.136, -1.76852, 138.478, 148.181
 60.7978, -15.1137, -181.387, 192.067, -52.2989, 12.3394, -298.847, 303.853
 26.5772, -39.0403, -5.6475, 48.1611, -8.09534, 32.3714, -26.6651, 42.9602
 -18.9169, 50.3599, -272.589, 278.028, 15.3176, -40.6077, 340.542, 343.471
 -60.6318, -1.28731, 602.835, 606.266, 30.1732, -8.29864, 268.481, 270.394
 62.1691, -15.4769, -124.311, 140.142, -55.6273, 21.9165, 38.6663, 72.4128
 -28.31, -20.2563, 8.62969, 36.4651, 22.5544, 6.08909, -61.4995, 65.9405
 -40.9293, -39.871, -50.5956, 77.2063, 33.4736, 43.2031, -209.407, 216.868
 40.7746, -0.774841, -231.167, 234.749, 8.28538, -23.3562, -77.1943, 81.3539
 -62.7468, 0.591321, -151.038, 164.369, 52.7281, 11.4433, 161.505, 170.818
 -100.13, -29.6404, 69.8024, 127.45, 73.7624, 8.47901, 82.5937, 111.696
 -48.9692, -28.4311, -973.485, 975.187, 40.6603, 25.5381, -15.5647, 50.8323
 -97.1296, -61.4035, 58.6186, 129.731, 87.1266, 39.8006, -486.561, 496.123
 60.039, 15.3588, 81.7574, 103.573, -28.5838, -4.46027, 22.4508, 36.8513
 -5.69753, 54.6113, 91.005, 107.797, 21.6995, -43.3538, -50.8064, 71.3535
 -2.62299, 58.7055, -21.0814, 63.412, -11.7791, -55.5236, -251.265, 257.875
 34.6934, 26.7854, -85.8726, 96.6101, -32.1496, -19.7951, -216.365, 219.921
 -56.1731, 5.78528, 190.771, 199.19, 19.2274, -22.9323, -195.083, 197.543
 77.6251, 40.8167, 208.659, 227.372, -61.5471, -31.3327, 73.609, 102.216
 -19.1608, 67.109, 631.253, 635.286, 1.80544, -48.408, 875.757, 877.141
 14.0794, 53.2923, -17.3676, 58.8635, -8.92532, -30.0939, 36.3306, 49.0661
 68.2222, 29.7002, -253.47, 264.763, -61.7239, -26.7624, -305.377, 312.959
 65.6591, 16.9004, 73.435, 100.108, -58.965, -19.5919, 727.896, 730.601
 -47.5705, 43.0354, -346.902, 352.986, 26.5595, -29.1087, 3.79644, 39.6939
 -77.4441, -1.59648, -205.692, 220.515, 61.9812, 5.9277, -84.8444, 105.481
 33.5311, 67.6244, 78.1307, 108.787, -49.3793, -56.5265, 351.001, 359.201
 55.4931, -22.883, 66.7154, 90.2835, -42.1732, 22.1874, -54.8931, 73.5825
 -68.9232, 1.7079, 73.0727, 100.794, 44.3099, 1.87034, 54.8135, 71.3164
 -26.7781, -33.2153, -118.636, 126.324, 18.0061, 20.8755, -10.8781, 29.7772
 37.6138, 43.4145, -117.915, 131.735, -37.7219, -29.3718, 68.1252, 83.6637
 61.3366, 6.1382, 10.1461, 63.5739, -58.5409, -17.7464, -932.675, 934.75
 -38.9897, 23.5834, -101.175, 111.628, 36.3241, -18.7375, -1.90116, 41.3199
 18.8333, -63.6664, -215.33, 225.515, 13.9252, 29.7397, -28.2232, 43.5484
 -47.6037, -33.4826, -35.676, 68.9448, 38.3099, 23.3783, 36.2495, 58.0804
 -18.8834, 50.6309, 28.6092, 61.7606, 16.4829, -25.7059, 12.1829, 33.799
 -31.9581, -94.074, -512.313, 522.275, 19.0701, 45.8337, -223.113, 228.645
 -33.9956, -56.6068, 136.267, 152.394, 7.57998, 38.3942, 119.489, 126.022
 56.1813, 13.1737, -313.294, 318.758, -44.9342, -5.41034, -73.44, 87.0306
 -66.3202, 40.8519, -277.824, 288.882, 42.2833, -41.1347, 17.5613, 62.7462
 47.6583, -9.00668, 77.1009, 91.7824, -38.1019, 11.0743, -154.444, 159.881
 -89.3666, -17.3447, 100.561, 137.775, 62.1383, -5.46879, -102.5, 120.658
 -60.1509, -77.0398, -479.784, 490.676, 44.4749, 67.4069, -291.28, 302.875
 -40.9171, 36.6398, 355.558, 359.969, 50.243, -21.566, -2350.78, 2351.43
 39.0511, -41.6805, 20.4874, 61.5534, -32.2661, 44.769, -27.5143, 62.5947
 -30.2809, -53.9243, -104.924, 122.381, 14.4727, 44.5671, 191.911, 197.936
 55.6334, -34.6309, -14.2846, 69.3089, -31.2264, -1.4055, 165.335, 168.373
 34.6486, -45.3046, 85.9985, 104.882, -24.5615, 23.016, 62.4181, 71.2099
 -13.455, 70.8603, 202.44, 215.789, -6.67706, -25.7362, 21.6512, 35.1724
 14.6416, -47.5353, 28.9324, 57.9333, 5.77443, 43.3465, 120.425, 128.737
 -31.0602, -44.9193, -328.967, 333.648, 21.5948, 38.0933, -63.0282, 76.9737
 24.0194, -20.8354, -72.2073, 79.1205, 13.7346, 18.4506, -147.746, 149.545
 -64.001, 27.1747, 41.3071, 82.9646, 31.1846, -29.7692, 35.6689, 56.3826
 -20.1357, -42.3898, -188.962, 194.957, 2.95485, 25.6686, -6.9483, 27.3064
 66.7054, -8.72367, 305.616, 313.265, -42.8349, 23.8185, -69.1074, 84.9755
 -21.4182, -48.8974, 245.797, 251.705, 38.3162, 23.8472, -63.2583, 77.9733
 -84.1375, 14.7937, 487.503, 495.425, 74.9053, -9.61103, 347.265, 356.136
 -25.7541, -60.582, 165.642, 178.764, 7.4842, 58.8744, -25.9091, 66.6045
 22.8926, -77.3044, 336.266, 347.2, -15.4199, 70.1374, 567.868, 572.75
 -58.741, -52.8201, 393.537, 401.868, 48.0645, 36.1952, 1446.68, 1447.98
 -37.0649, 50.2555, 69.0776, 93.9809, 32.9259, -36.5314, 6.57224, 50.2451
 19.3911, 62.3964, -444.907, 449.864, 17.4923, -55.3067, -1099.61, 1101.19
 15.3581, -45.0854, -42.3513, 64.365, -10.2506, 35.8474, 71.7421, 81.0946
 -107.041, -13.5341, 96.8343, 145.369, 91.9513, 0.746552, 765.372, 771.115
 47.9072, 6.48755, 314.664, 318.467, -41.3534, 23.8586, 26.7131, 55.2456
 18.3157, -50.7995, 51.8392, 74.928, -13.1089, 31.5165, 25.729, 43.8284
 -32.7997, -67.7018, 2474.98, 2476.14, 32.4545, 52.693, 91.3775, 111.01
 -41.8901, 2.59872, 267.242, 270.625, 35.2221, 10.0751, 20.3534, 43.5211
 -6.76118, 48.1641, 26.07, 56.0485, 30.2751, -32.1165, 953.334, 954.383
 2.10825, 59.0754, 23.6336, 64.8601, -8.40404, -38.8616, -88.1339, 97.2808
 8.4073, -53.9268, 165.497, 174.85, -0.185218, 25.0586, 120.65, 123.428
 -12.6331, 47.8599, 191.02, 197.707, 1.59171, -40.7872, 16.0594, 44.316
 -58.0228, 45.9418, 282.886, 292.766, 45.4139, -36.0755, 44.2373, 73.0483
 70.0025, 33.4918, 357.487, 366.1, -49.12, -30.2427, -1.16461, 58.195
 18.5616, 70.2559, 235.53, 246.797, -17.4117, -66.0699, 164.026, 178.028
 -18.4768, -68.7904, 195.291, 208.295, 1.55089, 49.2306, -423.27, 426.331
 -47.6973, -41.8841, 20.7399, 67.9513, 39.5114, 22.7599, 209.597, 214.871
 -40.3885, -39.8768, -91.9914, 108.464, 47.0406, 27.6156, -5.59855, 56.3617
 9.91307, -89.5926, 1144.4, 1147.99, -8.2106, 87.5484, 1763.75, 1765.99
 60.9678, -30.3346, 235.576, 245.744, -44.8818, 27.3817, 195.122, 202.322
 -34.5791, -58.8468, 58.861, 91.6365, 25.6443, 60.3465, 280.757, 288.508
 34.3605, -36.5984, 22.9363, 55.733, -19.7368, 18.7247, -17.3082, 33.6123
 -70.056, 26.9478, 100.373, 125.758, 54.239, 11.8805, 10.813, 58.4754
 6.4175, 43.4323, 185.608, 191.061, -11.1433, -32.9075, 265.036, 267.436
 58.2388, -18.5475, 129.442, 143.766, -32.4039, 1.87509, -162.434, 165.729
 -50.0129, -6.20105, 368.203, 371.816, 22.7726, -4.11641, 84.5687, 87.7284
 71.3763, 46.7092, 240.796, 257.029, -49.9874, -33.7964, 734.357, 736.976
 93.99, 14.7084, 1002.02, 1006.63, -32.0009, 24.0348, 77.1886, 87.3295
 -14.9279, -40.628, -433.063, 435.302, 27.5745, 19.6753, 60.2043, 69.597
 15.6984, 59.3389, 165.148, 176.284, -3.50475, -44.028, 1094.4, 1095.32
 -21.5812, -60.2695, -88.8276, 111.234, 25.7277, 45.1302, -45.1225, 69.7218
 -49.8146, 1.15521, -1395.23, 1396.16, 40.923, 8.85125, 320.568, 323.406
 -47.2346, -42.3806, 164.331, 176.712, 41.9482, 47.245, -70.5827, 95.145
 43.1488, -6.48564, -531.312, 533.148, -35.9198, -1.48989, -561.769, 563.039
 9.71676, -100.415, 1099.3, 1104.14, -15.748, 78.1866, 91.423, 121.741
 -52.1936, 6.31764, -810.039, 811.899, 45.9757, 5.3868, -806.914, 808.316
 61.8613, -25.9458, -812.646, 815.723, -55.4938, 33.7773, 28.0271, 71.4176
 5.70015, 43.0431, -247.372, 251.304, 14.5175, -32.6575, -20.0926, 42.0235
 -47.6627, -38.8607, -34.8483, 71.9963, 25.2418, 20.813, 31.4915, 45.8584
 -33.447, 49.5044, -307.453, 313.334, 23.8217, -29.67, -121.253, 127.212
 -1.96923, -56.2083, -324.742, 329.811, -21.4609, 40.1545, 156.895, 163.456
 -2.6546, -58.397, -194.85, 204.451, 14.3591, 23.2169, -149.617, 152.149
 -75.5768, -7.89601, 595.147, 600.068, 68.7666, -0.248081, 564.444, 568.886
 41.1302, 37.3323, -135.575, 146.711, -29.1583, -13.3871, 453.521, 454.709
 22.9764, -42.3433, -36.4522, 61.7899, -31.6315, 31.664, 128.665, 136.573
 -47.1341, -46.9861, 38.5391, 77.4733, 34.931, 41.0915, -401.89, 405.682
 -20.7413, 56.567, 266.015, 273.052, -1.32686, -32.2701, 10.499, 35.7244
 27.0771, 41.0036, 490.936, 493.498, -15.0557, -28.9272, -570.018, 571.002
 76.855, -5.10855, 6.44077, 78.358, -71.2564, 8.49126, -207.191, 220.181
 29.3591, 34.7487, 353.964, 357.069, -36.1999, -23.4371, -59.3164, 73.6992
 66.0713, -20.4182, 8.03696, 70.2572, -7.46009, 25.1451, 1.99819, 26.5323
 -17.3818, -43.0623, -24.915, 53.1541, 4.7754, 43.936, -12.1854, 46.575
 54.1399, -2.941, -102.854, 116.475, -37.4705, 8.15657, 12.7564, 40.903
 58.8874, 54.2052, -884.633, 888.288, -51.4573, -57.8654, -113.956, 138.407
 41.4623, 44.6687, 105.767, 122.842, -40.8352, -37.778, 68.4355, 88.4282
 13.7689, 63.758, 42.6268, 78.7325, -15.6152, -61.2912, 0.160192, 63.8452
 -12.6225, 50.432, 222.068, 228.196, 6.81673, -47.5662, 91.6534, 103.825
 16.0209, 58.3795, -47.4017, 77.2175, -20.1843, -42.4228, -30.3188, 56.2076
 3.34422, 51.9669, 63.8346, 82.5399, 25.1188, -39.1355, 3.76089, 47.0771
 -10.2624, -67.6307, 30.608, 75.369, 16.1882, 51.4217, -0.686252, 54.1161
 52.9918, -10.2123, -48.3736, 73.0027, -46.4335, 2.45793, -12.5099, 49.6593
 -59.9225, 8.11354, -374.396, 379.92, 51.1912, -20.9577, -623.665, 626.253
 -64.6353, -50.2462, -1211.33, 1214.17, 53.0542, 35.5652, -281.305, 288.663
 29.0294, 41.8777, 461.668, 464.665, -44.0877, -13.2886, 6.80585, 46.9995
 57.5241, 25.6957, -364.502, 369.954, -31.4647, -29.9919, 17.6822, 47.5954
 37.9488, 18.5893, -30.8076, 52.7503, -24.2566, -16.3183, -199.521, 201.672
 -44.1604, 60.0975, -484.043, 490.04, 32.8109, -65.5851, -73.2593, 107.229
 -15.206, -79.505, 455.007, 462.438, 6.38346, 62.2037, 80.1704, 102.806
 -29.6633, -57.1995, 483.924, 488.305, -44.986, 7.55015, 32.8324, 57.9727
 70.9494, -1.88261, 687.367, 691.198, -35.5612, -4.10755, 838.262, 839.063
 -23.2318, 60.9052, 94.9698, 115.867, 30.9801, -35.5367, -59.5716, 76.362
 -46.2314, 5.16729, -151.988, 159.612, 43.0054, -3.07411, -41.353, 59.9885
 -102.263, -14.8442, -788.906, 795.672, 81.1188, 14.3482, -295.164, 306.835
 25.0172, -55.6907, 52.802, 82.0915, -17.8346, 34.5642, -1097.8, 1098.51
 19.21, 62.7391, -320.484, 327.295, -25.1439, -44.7329, -107.597, 119.993
 -57.9747, 39.3108, 4.19116, 70.4058, 47.0194, -33.0763, -246.143, 253.358
 84.7661, 46.131, -16.4195, 99.8428, -62.2466, -13.1928, -6.2359, 64.5536
 33.2078, 38.5478, -75.1017, 91.5926, -9.85332, -29.2777, -17.8892, 36.1644
 48.02, -23.7013, -14.1569, 56.3485, -28.3285, 42.5694, 8.58998, 52.2753
 -23.5812, -99.0543, -477.444, 488.601, 9.82865, 54.9861, -70.0266, 89.8783
 43.9417, -24.1918, 51.6702, 72.6085, -15.1217, 18.6317, -264.38, 265.556
 60.901, 1.59092, -352.227, 357.633, -59.972, -6.53561, -1008.14, 1009.97
 -33.5356, -49.988, 8.38091, 61.5312, 9.27946, 31.7604, -174.871, 178.155
 12.5217, -46.2981, 20.8592, 52.9701, 24.1897, 6.00279, -133.868, 136.432
 49.6447, -41.3838, -192.567, 203.434, -30.7013, 33.689, -944.289, 945.483
 -64.0154, 31.8786, 102.749, 126.06, 29.7045, -6.35962, 435.771, 436.887
 64.0186, 31.5102, -156.437, 172.646, -31.6742, -26.8876, -22.1714, 47.4708
 -64.7857, 14.1057, 118.201, 136.269, 42.9835, -13.7328, 1780.44, 1781.05
 -24.2497, 51.6515, 101.563, 116.667, 16.2677, -42.0364, 440.518, 442.929
 47.9912, 38.4171, -55.1848, 82.9501, -27.2435, -11.722, 5.32312, 30.657
 39.2887, -46.8778, 19.7057, 65.7431, -25.7388, 47.0361, 212.063, 219.042
 -43.1075, 61.7022, -841.083, 844.615, 27.1394, -60.5034, -54.1595, 86.3892
 21.9416, 59.205, -399.052, 404.094, -12.9615, -24.4493, 147.219, 150.043
 44.369, 27.5875, 275.769, 280.853, -15.0034, -18.596, 18.2431, 30.748
 31.7989, -66.1865, 10.8665, 74.7031, -41.8459, 45.0596, 23.9217, 66.6542
 -54.1167, -20.8963, 95.0544, 112.356, 32.7216, 22.8729, 157.782, 163.026
 58.167, 20.1972, 544.984, 548.623, -40.3129, -24.0036, 70.2945, 85.3121
 69.7423, 23.7549, 169.844, 185.547, -60.3699, -12.2046, -939.179, 941.281
 -36.4598, 35.0051, 105.881, 117.911, 35.1565, -30.5755, 31.9818, 56.9885
 -66.3112, 3.96208, -1051.44, 1053.64, 43.714, -7.30382, -257.638, 261.622
 68.0272, -29.7273, -150.727, 168.375, -61.4715, 37.8986, -433.508, 439.767
 -10.6644, -45.279, -40.3221, 62.2293, -16.531, 38.8188, 36.1106, 56.1353
 -7.90659, -61.3145, -76.005, 98.5091, -1.07338, 36.5668, -34.5529, 50.9797
 -51.9967, -19.5655, -238.353, 244.954, 40.0457, 20.4846, -74.2845, 87.0925
 19.2855, -38.0637, -57.2085, 71.9588, -12.6819, 38.2418, 129.625, 136.353
 -79.4602, 18.6488, 46.4336, 95.2036, 28.4755, -12.8962, 182.46, 185.32
 -49.6174, -18.6351, -27.6361, 60.343, 42.1733, 2.325, 85.4893, 95.922
 -42.6517, -55.497, 160.613, 175.481, 21.2696, 35.8035, -31.3394, 52.4837
 24.9104, -32.7289, 35.828, 54.642, -9.34361, 34.2954, 123.432, 128.701
 -26.4906, -83.0449, 2440.29, 2441.91, 39.0853, 57.9609, 969.02, 971.605
 59.7296, -17.4588, -274.402, 281.843, -41.7334, 11.922, -1127.31, 1128.17
 54.1985, 12.7752, 78.9053, 96.7083, -36.1374, -9.23, -49.2494, 62.2869
 -39.6337, -34.7802, 282.206, 287.505, 25.2017, 36.5478, 215.534, 220.351
 58.9081, 45.6541, 118.811, 140.767, -56.2768, -39.2857, -143.172, 159.07
